SOaQqYEpLa4-00179 |,ca and now christopher steel admits that,| ca and now christopher steel admits that
SOaQqYEpLa4-00180 |,it's a fake because he got sued by rich,| it's a fake because he got sued by rich
SOaQqYEpLa4-00181 |,people i should have sued them too but,| people i should have sued them too but
SOaQqYEpLa4-00182 |,when you're president people don't like,| when you're president people don't like
SOaQqYEpLa4-00183 |,suing i want to thank my legal team by,| suing i want to thank my legal team by
SOaQqYEpLa4-00184 |,the way not for that advice but fir,| the way not for that advice but fir
SOaQqYEpLa4-00185 |,[applause],| [applause]
SOaQqYEpLa4-00186 |,you guys stand up,| you guys stand up
SOaQqYEpLa4-00187 |,blow job,| blow job
SOaQqYEpLa4-00188 |,[applause],| [applause]
SOaQqYEpLa4-00189 |,right at the beginning they said sir you,| right at the beginning they said sir you
SOaQqYEpLa4-00190 |,have nothing to worry about all of the,| have nothing to worry about all of the
SOaQqYEpLa4-00191 |,facts are on your side i said you don't,| facts are on your side i said you don't
SOaQqYEpLa4-00192 |,understand that doesn't matter that,| understand that doesn't matter that
SOaQqYEpLa4-00193 |,doesn't matter and that was really true,| doesn't matter and that was really true
SOaQqYEpLa4-00194 |,they made up facts a corrupt politician,| they made up facts a corrupt politician
SOaQqYEpLa4-00195 |,named adam schiff made up my statement,| named adam schiff made up my statement
SOaQqYEpLa4-00196 |,to the ukrainian president he brought it,| to the ukrainian president he brought it
SOaQqYEpLa4-00197 |,out of thin air just made it up they say,| out of thin air just made it up they say
SOaQqYEpLa4-00198 |,he's a screenwriter a failed,| he's a screenwriter a failed
SOaQqYEpLa4-00199 |,screenwriter he tried to go and,| screenwriter he tried to go and
SOaQqYEpLa4-00200 |,unfortunately he went into politics,| unfortunately he went into politics
SOaQqYEpLa4-00201 |,after them remember he said the,| after them remember he said the
SOaQqYEpLa4-00202 |,statement which is a mob statement don't,| statement which is a mob statement don't
SOaQqYEpLa4-00203 |,call me i'll call you i didn't say that,| call me i'll call you i didn't say that
SOaQqYEpLa4-00204 |,fortunately for all of us here today and,| fortunately for all of us here today and
SOaQqYEpLa4-00205 |,for our country,| for our country
SOaQqYEpLa4-00206 |,we had transcripts we had transcribers,| we had transcripts we had transcribers
SOaQqYEpLa4-00207 |,professional transcribers then they said,| professional transcribers then they said
SOaQqYEpLa4-00208 |,oh well maybe the transcription is is,| oh well maybe the transcription is is
SOaQqYEpLa4-00209 |,not correct but lieutenant-colonel vid,| not correct but lieutenant-colonel vid
SOaQqYEpLa4-00210 |,ben and his twin brother right we had,| ben and his twin brother right we had
SOaQqYEpLa4-00211 |,some people that really amazing but we,| some people that really amazing but we
SOaQqYEpLa4-00212 |,did everything we said what's wrong with,| did everything we said what's wrong with
SOaQqYEpLa4-00213 |,it well they didn't at this word or that,| it well they didn't at this word or that
SOaQqYEpLa4-00214 |,what didn't matter,| what didn't matter
SOaQqYEpLa4-00215 |,i said added they're probably wrong but,| i said added they're probably wrong but
SOaQqYEpLa4-00216 |,added so now everyone agrees that they,| added so now everyone agrees that they
SOaQqYEpLa4-00217 |,were perfectly accurate when you read,| were perfectly accurate when you read
SOaQqYEpLa4-00218 |,those transcripts tim scott i don't know,| those transcripts tim scott i don't know
SOaQqYEpLa4-00219 |,if tim's here but he said sir he's the,| if tim's here but he said sir he's the
SOaQqYEpLa4-00220 |,first one to call me sir i read the,| first one to call me sir i read the
SOaQqYEpLa4-00221 |,transcript you did nothing wrong,| transcript you did nothing wrong
SOaQqYEpLa4-00222 |,and mitch he stayed there right from the,| and mitch he stayed there right from the
SOaQqYEpLa4-00223 |,beginning he never changed and mitch,| beginning he never changed and mitch
SOaQqYEpLa4-00224 |,mcconnel i want to tell you you did a,| mcconnel i want to tell you you did a
SOaQqYEpLa4-00225 |,fantastic job,| fantastic job
SOaQqYEpLa4-00226 |,[applause],| [applause]
SOaQqYEpLa4-00227 |,somebody said you know mitch is quiet,| somebody said you know mitch is quiet
SOaQqYEpLa4-00228 |,why's that he's not quiet they not quiet,| why's that he's not quiet they not quiet
SOaQqYEpLa4-00229 |,these are the p he doesn't want people,| these are the p he doesn't want people
SOaQqYEpLa4-00230 |,to know him,| to know him
SOaQqYEpLa4-00231 |,and they said is mitch smart i said well,| and they said is mitch smart i said well
SOaQqYEpLa4-00232 |,let's put it this way for many many,| let's put it this way for many many
SOaQqYEpLa4-00233 |,years a lot of very smart bad in many,| years a lot of very smart bad in many
SOaQqYEpLa4-00234 |,cases sometimes good but people have,| cases sometimes good but people have
SOaQqYEpLa4-00235 |,been trying to take his place and to the,| been trying to take his place and to the
SOaQqYEpLa4-00236 |,best of my knowledge i've never even,| best of my knowledge i've never even
SOaQqYEpLa4-00237 |,heard the subject come up because,| heard the subject come up because
SOaQqYEpLa4-00238 |,they've been wiped out so fast this guy,| they've been wiped out so fast this guy
SOaQqYEpLa4-00239 |,is great and i appreciate it mitch and,| is great and i appreciate it mitch and
SOaQqYEpLa4-00240 |,he's also given us 191 now 191 federal,| he's also given us 191 now 191 federal
SOaQqYEpLa4-00241 |,judges two supreme court judges her up,| judges two supreme court judges her up
SOaQqYEpLa4-00242 |,to 191 great guy right yeah he's a tough,| to 191 great guy right yeah he's a tough
SOaQqYEpLa4-00243 |,guy to read i'm good at reading people,| guy to read i'm good at reading people
SOaQqYEpLa4-00244 |,tough guy to read i call him i would say,| tough guy to read i call him i would say
SOaQqYEpLa4-00245 |,how'd you do with mitch uh i don't know,| how'd you do with mitch uh i don't know
SOaQqYEpLa4-00246 |,that's what makes them good when you can,| that's what makes them good when you can
SOaQqYEpLa4-00247 |,read somebody fantastic job then he,| read somebody fantastic job then he
SOaQqYEpLa4-00248 |,understood right for this was crooked,| understood right for this was crooked
SOaQqYEpLa4-00249 |,politics this was crooked politics how,| politics this was crooked politics how
SOaQqYEpLa4-00250 |,about all these people they're running,| about all these people they're running
SOaQqYEpLa4-00251 |,for office they're saying the worst,| for office they're saying the worst
SOaQqYEpLa4-00252 |,things about me like eight senators on,| things about me like eight senators on
SOaQqYEpLa4-00253 |,the democrat side most of them got wiped,| the democrat side most of them got wiped
SOaQqYEpLa4-00254 |,out you know they got a 1% or less most,| out you know they got a 1% or less most
SOaQqYEpLa4-00255 |,have got less they decided to go home,| have got less they decided to go home
SOaQqYEpLa4-00256 |,let's go back to california let's go,| let's go back to california let's go
SOaQqYEpLa4-00257 |,back to wherever they came from let's go,| back to wherever they came from let's go
SOaQqYEpLa4-00258 |,back to new york how about that one or,| back to new york how about that one or
SOaQqYEpLa4-00259 |,new york senator gillibrand let's go,| new york senator gillibrand let's go
SOaQqYEpLa4-00260 |,back to new york after they get nothing,| back to new york after they get nothing
SOaQqYEpLa4-00261 |,and then they take an oath that they,| and then they take an oath that they
SOaQqYEpLa4-00262 |,will be fair that they will be reason,| will be fair that they will be reason
SOaQqYEpLa4-00263 |,all of the different things than they,| all of the different things than they
SOaQqYEpLa4-00264 |,had assigned they're not fair but here's,| had assigned they're not fair but here's
SOaQqYEpLa4-00265 |,the beauty so we have four left they're,| the beauty so we have four left they're
SOaQqYEpLa4-00266 |,saying the most horrendous things about,| saying the most horrendous things about
SOaQqYEpLa4-00267 |,mitch okay it's politics and then,| mitch okay it's politics and then
SOaQqYEpLa4-00268 |,they're supposed to vote on me they,| they're supposed to vote on me they
SOaQqYEpLa4-00269 |,tried to replace me and then they're,| tried to replace me and then they're
SOaQqYEpLa4-00270 |,supposed to be voting so i think it's i,| supposed to be voting so i think it's i
SOaQqYEpLa4-00271 |,mean i think it's incredible but so,| mean i think it's incredible but so
SOaQqYEpLa4-00272 |,mitch i want to thank you very much,| mitch i want to thank you very much
SOaQqYEpLa4-00273 |,incredible and you have some of your,| incredible and you have some of your
SOaQqYEpLa4-00274 |,folks here and they're incredible people,| folks here and they're incredible people
SOaQqYEpLa4-00275 |,and they've been right from the,| and they've been right from the
SOaQqYEpLa4-00276 |,beginning and again you're out of,| beginning and again you're out of
SOaQqYEpLa4-00277 |,session unfortunately i didn't you know,| session unfortunately i didn't you know
SOaQqYEpLa4-00278 |,i only told these folks let's do this,| i only told these folks let's do this
SOaQqYEpLa4-00279 |,today we did a prayer breakfast this,| today we did a prayer breakfast this
SOaQqYEpLa4-00280 |,morning and i thought that was really,| morning and i thought that was really
SOaQqYEpLa4-00281 |,good in fact that was so good it might,| good in fact that was so good it might
SOaQqYEpLa4-00282 |,wipe this out but by the end by the time,| wipe this out but by the end by the time
SOaQqYEpLa4-00283 |,we finish this will wipe that one out,| we finish this will wipe that one out
SOaQqYEpLa4-00284 |,those statements i had i had nancy,| those statements i had i had nancy
SOaQqYEpLa4-00285 |,pelosi sitting four seats away and i'm,| pelosi sitting four seats away and i'm
SOaQqYEpLa4-00286 |,saying things that a lot of people,| saying things that a lot of people
SOaQqYEpLa4-00287 |,wouldn't have said but i meant to i met,| wouldn't have said but i meant to i met
SOaQqYEpLa4-00288 |,everyone but we have some of the folks,| everyone but we have some of the folks
SOaQqYEpLa4-00289 |,that are going to be leaving right after,| that are going to be leaving right after
SOaQqYEpLa4-00290 |,this and they work hard and they did,| this and they work hard and they did
SOaQqYEpLa4-00291 |,work hard bill cassidy senator sand up,| work hard bill cassidy senator sand up
SOaQqYEpLa4-00292 |,bill what a guy,| bill what a guy
SOaQqYEpLa4-00293 |,great man when i need to know about,| great man when i need to know about
SOaQqYEpLa4-00294 |,health insurance and pre-existing,| health insurance and pre-existing
SOaQqYEpLa4-00295 |,conditions an individual mandates i call,| conditions an individual mandates i call
SOaQqYEpLa4-00296 |,bill,| bill
SOaQqYEpLa4-00297 |,or i call borrow so we get those two,| or i call borrow so we get those two
SOaQqYEpLa4-00298 |,guys they know more than anybody a man,| guys they know more than anybody a man
SOaQqYEpLa4-00299 |,who just became a senate he's a little,| who just became a senate he's a little
SOaQqYEpLa4-00300 |,bit like me we have a couple of them,| bit like me we have a couple of them
SOaQqYEpLa4-00301 |,very successful guy in business and he,| very successful guy in business and he
SOaQqYEpLa4-00302 |,said what the hell i'll run for the,| said what the hell i'll run for the
SOaQqYEpLa4-00303 |,senate from indiana and he ran and i saw,| senate from indiana and he ran and i saw
SOaQqYEpLa4-00304 |,him on television destroying his,| him on television destroying his
SOaQqYEpLa4-00305 |,opponent and a debate i said you know,| opponent and a debate i said you know
SOaQqYEpLa4-00306 |,this guy could win and i got behind him,| this guy could win and i got behind him
SOaQqYEpLa4-00307 |,and mike braun you have done some great,| and mike braun you have done some great
SOaQqYEpLa4-00308 |,job thank you very much a man who got,| job thank you very much a man who got
SOaQqYEpLa4-00309 |,james comey to choke and he was just,| james comey to choke and he was just
SOaQqYEpLa4-00310 |,talking in his regular voice he is the,| talking in his regular voice he is the
SOaQqYEpLa4-00311 |,roughest man he's actually an,| roughest man he's actually an
SOaQqYEpLa4-00312 |,unbelievable and i appreciate the letter,| unbelievable and i appreciate the letter
SOaQqYEpLa4-00313 |,you sent me today i just got it but he's,| you sent me today i just got it but he's
SOaQqYEpLa4-00314 |,got this voice that scares people you,| got this voice that scares people you
SOaQqYEpLa4-00315 |,know people from iowa can be very tough,| know people from iowa can be very tough
SOaQqYEpLa4-00316 |,we're doing very well in iowa but at a,| we're doing very well in iowa but at a
SOaQqYEpLa4-00317 |,chuck grassley he's looking at combing,| chuck grassley he's looking at combing
SOaQqYEpLa4-00318 |,well you tell me what did you say now he,| well you tell me what did you say now he
SOaQqYEpLa4-00319 |,wasn't being rough that was just the way,| wasn't being rough that was just the way
SOaQqYEpLa4-00320 |,he talked and that was when told me i,| he talked and that was when told me i
SOaQqYEpLa4-00321 |,think that was when call me announced,| think that was when call me announced
SOaQqYEpLa4-00322 |,that he was leaking lying and everything,| that he was leaking lying and everything
SOaQqYEpLa4-00323 |,else right he choked because he never,| else right he choked because he never
SOaQqYEpLa4-00324 |,heard anybody talk like that you know,| heard anybody talk like that you know
SOaQqYEpLa4-00325 |,you should have done if i wish you got,| you should have done if i wish you got
SOaQqYEpLa4-00326 |,angry you could have gotten the whole,| angry you could have gotten the whole
SOaQqYEpLa4-00327 |,ballgame he would have said i give up,| ballgame he would have said i give up
SOaQqYEpLa4-00328 |,chuck grassley is an incredible guy,| chuck grassley is an incredible guy
SOaQqYEpLa4-00329 |,[applause],| [applause]
SOaQqYEpLa4-00330 |,and a man who you know he was running,| and a man who you know he was running
SOaQqYEpLa4-00331 |,against a tough smart campaign or we,| against a tough smart campaign or we
SOaQqYEpLa4-00332 |,learned out how good she was right she's,| learned out how good she was right she's
SOaQqYEpLa4-00333 |,a great campaigner in fact by the end of,| a great campaigner in fact by the end of
SOaQqYEpLa4-00334 |,the campaign she was actually i thought,| the campaign she was actually i thought
SOaQqYEpLa4-00335 |,she was more for me than you were josh i,| she was more for me than you were josh i
SOaQqYEpLa4-00336 |,was worried i saw her and she was saying,| was worried i saw her and she was saying
SOaQqYEpLa4-00337 |,the greatest things about me and you,| the greatest things about me and you
SOaQqYEpLa4-00338 |,know who i'm talking about,| know who i'm talking about
SOaQqYEpLa4-00339 |,and i went to a great place missouri and,| and i went to a great place missouri and
SOaQqYEpLa4-00340 |,i said who do you have to beat her and,| i said who do you have to beat her and
SOaQqYEpLa4-00341 |,they said well we have four people i,| they said well we have four people i
SOaQqYEpLa4-00342 |,said let me see him i got an interview,| said let me see him i got an interview
SOaQqYEpLa4-00343 |,can you imagine i'm interviewing people,| can you imagine i'm interviewing people
SOaQqYEpLa4-00344 |,for the united states senate this is,| for the united states senate this is
SOaQqYEpLa4-00345 |,what i do,| what i do
SOaQqYEpLa4-00346 |,where have i gone but i love it,| where have i gone but i love it
SOaQqYEpLa4-00347 |,i love it because we're getting great,| i love it because we're getting great
SOaQqYEpLa4-00348 |,people the first one i met was josh,| people the first one i met was josh
SOaQqYEpLa4-00349 |,holley after about ten minutes i said to,| holley after about ten minutes i said to
SOaQqYEpLa4-00350 |,the people don't show me anybody else,| the people don't show me anybody else
SOaQqYEpLa4-00351 |,this is the guy he was the attorney,| this is the guy he was the attorney
SOaQqYEpLa4-00352 |,general did a phenomenal job in the,| general did a phenomenal job in the
SOaQqYEpLa4-00353 |,state highly respected and claire,| state highly respected and claire
SOaQqYEpLa4-00354 |,mccaskill so the theory was you couldn't,| mccaskill so the theory was you couldn't
SOaQqYEpLa4-00355 |,beat her great campaign and remember the,| beat her great campaign and remember the
SOaQqYEpLa4-00356 |,last campaign she was gonna be taking,| last campaign she was gonna be taking
SOaQqYEpLa4-00357 |,she was always gonna be taken out and,| she was always gonna be taken out and
SOaQqYEpLa4-00358 |,she wins and people say how did that,| she wins and people say how did that
SOaQqYEpLa4-00359 |,happen didn't happen with him but she,| happen didn't happen with him but she
SOaQqYEpLa4-00360 |,got so friendly toward me in fact one of,| got so friendly toward me in fact one of
SOaQqYEpLa4-00361 |,the ads i still have i'm putting it in,| the ads i still have i'm putting it in
SOaQqYEpLa4-00362 |,the archive says one of the best ads,| the archive says one of the best ads
SOaQqYEpLa4-00363 |,i've ever made and she tried to convince,| i've ever made and she tried to convince
SOaQqYEpLa4-00364 |,people that we were best friends but,| people that we were best friends but
SOaQqYEpLa4-00365 |,josh ended up winning by five or six,| josh ended up winning by five or six
SOaQqYEpLa4-00366 |,points you were unbelievable you were,| points you were unbelievable you were
SOaQqYEpLa4-00367 |,tough and you are something and one of,| tough and you are something and one of
SOaQqYEpLa4-00368 |,the greatest supporters on the,| the greatest supporters on the
SOaQqYEpLa4-00369 |,impeachment hoax was josh holley he was,| impeachment hoax was josh holley he was
SOaQqYEpLa4-00370 |,incensed actually i watched him he was,| incensed actually i watched him he was
SOaQqYEpLa4-00371 |,incensed at what they were doing and,| incensed at what they were doing and
SOaQqYEpLa4-00372 |,what they were saying and those were the,| what they were saying and those were the
SOaQqYEpLa4-00373 |,ones you know i had some that said well,| ones you know i had some that said well
SOaQqYEpLa4-00374 |,i wish he didn't make the call and,| i wish he didn't make the call and
SOaQqYEpLa4-00375 |,that's okay if they need that it's,| that's okay if they need that it's
SOaQqYEpLa4-00376 |,incorrect it's totally incorrect and,| incorrect it's totally incorrect and
SOaQqYEpLa4-00377 |,then you have some that used in as a,| then you have some that used in as a
SOaQqYEpLa4-00378 |,crutch,| crutch
SOaQqYEpLa4-00379 |,they never used it before an article,| they never used it before an article
SOaQqYEpLa4-00380 |,written today never heard him use it,| written today never heard him use it
SOaQqYEpLa4-00381 |,before but today you know it's one of,| before but today you know it's one of
SOaQqYEpLa4-00382 |,those things but you know two failed,| those things but you know two failed
SOaQqYEpLa4-00383 |,presidential candidates so things can,| presidential candidates so things can
SOaQqYEpLa4-00384 |,happen when you fail so badly running,| happen when you fail so badly running
SOaQqYEpLa4-00385 |,for president but josh holly i want to,| for president but josh holly i want to
SOaQqYEpLa4-00386 |,thank you you were right from the,| thank you you were right from the
SOaQqYEpLa4-00387 |,beginning man did i make a good choice,| beginning man did i make a good choice
SOaQqYEpLa4-00388 |,tremendous future a man who is brilliant,| tremendous future a man who is brilliant
SOaQqYEpLa4-00389 |,and who actually was deceived,| and who actually was deceived
SOaQqYEpLa4-00390 |,to an extent comes from a great state,| to an extent comes from a great state
SOaQqYEpLa4-00391 |,utah where my poll numbers have gone,| utah where my poll numbers have gone
SOaQqYEpLa4-00392 |,through the roof and one of the senators,| through the roof and one of the senators
SOaQqYEpLa4-00393 |,poll numbers and not this one went down,| poll numbers and not this one went down
SOaQqYEpLa4-00394 |,big he saw that you saw that mike but,| big he saw that you saw that mike but
SOaQqYEpLa4-00395 |,mike lee is a brilliant guy he's,| mike lee is a brilliant guy he's
SOaQqYEpLa4-00396 |,difficult whenever my son bills you know,| difficult whenever my son bills you know
SOaQqYEpLa4-00397 |,we do sign a lot of legislation that's,| we do sign a lot of legislation that's
SOaQqYEpLa4-00398 |,it's big and it's powerful but it's sort,| it's big and it's powerful but it's sort
SOaQqYEpLa4-00399 |,of everybody has to approve it and i see,| of everybody has to approve it and i see
SOaQqYEpLa4-00400 |,99 to 1 99 to 1 i say don't tell me,| 99 to 1 99 to 1 i say don't tell me
SOaQqYEpLa4-00401 |,who's the one is it mike yes,| who's the one is it mike yes
SOaQqYEpLa4-00402 |,and he always has a good reason for it,| and he always has a good reason for it
SOaQqYEpLa4-00403 |,too by the way but he is he's incredible,| too by the way but he is he's incredible
SOaQqYEpLa4-00404 |,and right at the beginning he knew we,| and right at the beginning he knew we
SOaQqYEpLa4-00405 |,were right mike and i appreciate it very,| were right mike and i appreciate it very
SOaQqYEpLa4-00406 |,much it's just fantastic and say hello,| much it's just fantastic and say hello
SOaQqYEpLa4-00407 |,to the people of utah and tell him i'm,| to the people of utah and tell him i'm
SOaQqYEpLa4-00408 |,sorry about mitt romney i'm sorry okay,| sorry about mitt romney i'm sorry okay
SOaQqYEpLa4-00409 |,we can say that mike lee is by far the,| we can say that mike lee is by far the
SOaQqYEpLa4-00410 |,most popular senator from the state but,| most popular senator from the state but
SOaQqYEpLa4-00411 |,you've done a fantastic job mike i've in,| you've done a fantastic job mike i've in
SOaQqYEpLa4-00412 |,many ways in many ways a young woman who,| many ways in many ways a young woman who
SOaQqYEpLa4-00413 |,i didn't know at all but she's been so,| i didn't know at all but she's been so
SOaQqYEpLa4-00414 |,supportive and i've had great support,| supportive and i've had great support
SOaQqYEpLa4-00415 |,from other people in that state and,| from other people in that state and
SOaQqYEpLa4-00416 |,she's been so supportive and she's been,| she's been so supportive and she's been
SOaQqYEpLa4-00417 |,downright nasty and mean about the,| downright nasty and mean about the
SOaQqYEpLa4-00418 |,unfairness to the president and kelly,| unfairness to the president and kelly
SOaQqYEpLa4-00419 |,lafleur i appreciate very much thank you,| lafleur i appreciate very much thank you
SOaQqYEpLa4-00420 |,she saw it very early on and we have i,| she saw it very early on and we have i
SOaQqYEpLa4-00421 |,don't know if we have other senators,| don't know if we have other senators
SOaQqYEpLa4-00422 |,here but we've got a hell of a lot of,| here but we've got a hell of a lot of
SOaQqYEpLa4-00423 |,congressmen i'll go over them quickly,| congressmen i'll go over them quickly
SOaQqYEpLa4-00424 |,but they have they have also been you,| but they have they have also been you
SOaQqYEpLa4-00425 |,know it helped when we won 197 to,| know it helped when we won 197 to
SOaQqYEpLa4-00426 |,nothing that's got to be a first kevin,| nothing that's got to be a first kevin
SOaQqYEpLa4-00427 |,right is that like a first the,| right is that like a first the
SOaQqYEpLa4-00428 |,republicans have this image see i say,| republicans have this image see i say
SOaQqYEpLa4-00429 |,democrats are lousy politicians because,| democrats are lousy politicians because
SOaQqYEpLa4-00430 |,they have lousy policy open borders,| they have lousy policy open borders
SOaQqYEpLa4-00431 |,sanctuary cities they have horrible,| sanctuary cities they have horrible
SOaQqYEpLa4-00432 |,policy who the hell can win oak the new,| policy who the hell can win oak the new
SOaQqYEpLa4-00433 |,policy has raised taxes they want to,| policy has raised taxes they want to
SOaQqYEpLa4-00434 |,raise taxes you know all my life i,| raise taxes you know all my life i
SOaQqYEpLa4-00435 |,wasn't in politics but i'd say if you're,| wasn't in politics but i'd say if you're
SOaQqYEpLa4-00436 |,a politician you want to say we're gonna,| a politician you want to say we're gonna
SOaQqYEpLa4-00437 |,lower taxes they want to raise taxes so,| lower taxes they want to raise taxes so
SOaQqYEpLa4-00438 |,they have open borders sanctuary cities,| they have open borders sanctuary cities
SOaQqYEpLa4-00439 |,raise everybody's taxes get rid of,| raise everybody's taxes get rid of
SOaQqYEpLa4-00440 |,everybody's health care 180 million,| everybody's health care 180 million
SOaQqYEpLa4-00441 |,people in the united states and they're,| people in the united states and they're
SOaQqYEpLa4-00442 |,really happy and we're gonna give you a,| really happy and we're gonna give you a
SOaQqYEpLa4-00443 |,health care that's gonna cost more money,| health care that's gonna cost more money
SOaQqYEpLa4-00444 |,than the country could make in 30 years,| than the country could make in 30 years
SOaQqYEpLa4-00445 |,if it really does well that's one year,| if it really does well that's one year
SOaQqYEpLa4-00446 |,so i've always said they're lousy,| so i've always said they're lousy
SOaQqYEpLa4-00447 |,politicians but they do two things,| politicians but they do two things
SOaQqYEpLa4-00448 |,they're vicious and main vish,| they're vicious and main vish
SOaQqYEpLa4-00449 |,these people are vicious adam schiff is,| these people are vicious adam schiff is
SOaQqYEpLa4-00450 |,a vicious horrible person nancy pelosi,| a vicious horrible person nancy pelosi
SOaQqYEpLa4-00451 |,is a horrible person and she wanted to,| is a horrible person and she wanted to
SOaQqYEpLa4-00452 |,impeach a long time ago when she said i,| impeach a long time ago when she said i
SOaQqYEpLa4-00453 |,pray for the president i pray for the,| pray for the president i pray for the
SOaQqYEpLa4-00454 |,president pray she may pray but she,| president pray she may pray but she
SOaQqYEpLa4-00455 |,prays for the opposite but i doubt she,| prays for the opposite but i doubt she
SOaQqYEpLa4-00456 |,prays at all and these are vicious,| prays at all and these are vicious
SOaQqYEpLa4-00457 |,people but they do two things they stick,| people but they do two things they stick
SOaQqYEpLa4-00458 |,together historically i'm not talking,| together historically i'm not talking
SOaQqYEpLa4-00459 |,now they stick together like glue that's,| now they stick together like glue that's
SOaQqYEpLa4-00460 |,how they impeached because they had,| how they impeached because they had
SOaQqYEpLa4-00461 |,whatever the number is 220 people so,| whatever the number is 220 people so
SOaQqYEpLa4-00462 |,they don't lose anybody they'll be able,| they don't lose anybody they'll be able
SOaQqYEpLa4-00463 |,to impeach anybody you could be george,| to impeach anybody you could be george
SOaQqYEpLa4-00464 |,washington you could have just won the,| washington you could have just won the
SOaQqYEpLa4-00465 |,war and they say let's get him out of,| war and they say let's get him out of
SOaQqYEpLa4-00466 |,office and they stuck together and,| office and they stuck together and
SOaQqYEpLa4-00467 |,they're vicious as hell and they'll,| they're vicious as hell and they'll
SOaQqYEpLa4-00468 |,probably come back for more but maybe,| probably come back for more but maybe
SOaQqYEpLa4-00469 |,not because the republican party's poll,| not because the republican party's poll
SOaQqYEpLa4-00470 |,numbers mitch have now gone up more than,| numbers mitch have now gone up more than
SOaQqYEpLa4-00471 |,any time i think since 2004 2005 and you,| any time i think since 2004 2005 and you
SOaQqYEpLa4-00472 |,know what happened then but in normal,| know what happened then but in normal
SOaQqYEpLa4-00473 |,times decades you would call it that was,| times decades you would call it that was
SOaQqYEpLa4-00474 |,a little unusual time it was for a very,| a little unusual time it was for a very
SOaQqYEpLa4-00475 |,short period the republicans party,| short period the republicans party
SOaQqYEpLa4-00476 |,parties poll numbers and donald trump's,| parties poll numbers and donald trump's
SOaQqYEpLa4-00477 |,poll numbers are the highest i've ever,| poll numbers are the highest i've ever
SOaQqYEpLa4-00478 |,had that so maybe even roe,| had that so maybe even roe
SOaQqYEpLa4-00479 |,it's no way to get your poll numbers up,| it's no way to get your poll numbers up
SOaQqYEpLa4-00480 |,it's not worth because from my family,| it's not worth because from my family
SOaQqYEpLa4-00481 |,standpoint it's been very unfair for my,| standpoint it's been very unfair for my
SOaQqYEpLa4-00482 |,family it's been very unfair to the,| family it's been very unfair to the
SOaQqYEpLa4-00483 |,country think of it a phone call a very,| country think of it a phone call a very
SOaQqYEpLa4-00484 |,good phone call i know bad phone calls,| good phone call i know bad phone calls
SOaQqYEpLa4-00485 |,this is a phone call with many people i,| this is a phone call with many people i
SOaQqYEpLa4-00486 |,think mike pompeo was probably on the,| think mike pompeo was probably on the
SOaQqYEpLa4-00487 |,call with mike mike pompeo was on the,| call with mike mike pompeo was on the
SOaQqYEpLa4-00488 |,call many people were on the call i know,| call many people were on the call i know
SOaQqYEpLa4-00489 |,that many people they even have a print,| that many people they even have a print
SOaQqYEpLa4-00490 |,i bringing up an old favorite word of,| i bringing up an old favorite word of
SOaQqYEpLa4-00491 |,mine the apprentice they have a printer,| mine the apprentice they have a printer
SOaQqYEpLa4-00492 |,they have people on these calls and i,| they have people on these calls and i
SOaQqYEpLa4-00493 |,know there are many when i speak to the,| know there are many when i speak to the
SOaQqYEpLa4-00494 |,head of a nation and they have many,| head of a nation and they have many
SOaQqYEpLa4-00495 |,people on i made also that do you think,| people on i made also that do you think
SOaQqYEpLa4-00496 |,there just in the case of ukraine he's a,| there just in the case of ukraine he's a
SOaQqYEpLa4-00497 |,new president seems like a very nice,| new president seems like a very nice
SOaQqYEpLa4-00498 |,person by the way his whole thing was,| person by the way his whole thing was
SOaQqYEpLa4-00499 |,corruption he's going to stop corruption,| corruption he's going to stop corruption
SOaQqYEpLa4-00500 |,we even have a treaty 2001 1999 it's a,| we even have a treaty 2001 1999 it's a
SOaQqYEpLa4-00501 |,treaty signed treaty that we will work,| treaty signed treaty that we will work
SOaQqYEpLa4-00502 |,together to root out corruption in,| together to root out corruption in
SOaQqYEpLa4-00503 |,ukraine i probably have a legal,| ukraine i probably have a legal
SOaQqYEpLa4-00504 |,obligation mr. attorney to report,| obligation mr. attorney to report
SOaQqYEpLa4-00505 |,corruption but they don't think it's,| corruption but they don't think it's
SOaQqYEpLa4-00506 |,corrupt when a son that made no money,| corrupt when a son that made no money
SOaQqYEpLa4-00507 |,that got thrown out of the military that,| that got thrown out of the military that
SOaQqYEpLa4-00508 |,had no money at all is working for 3,| had no money at all is working for 3
SOaQqYEpLa4-00509 |,million dollars up front eighty-three,| million dollars up front eighty-three
SOaQqYEpLa4-00510 |,thousand a month and that's only ukraine,| thousand a month and that's only ukraine
SOaQqYEpLa4-00511 |,then goes to china picks up one and a,| then goes to china picks up one and a
SOaQqYEpLa4-00512 |,half billion dollars i think goes to,| half billion dollars i think goes to
SOaQqYEpLa4-00513 |,romania i hear and many other countries,| romania i hear and many other countries
SOaQqYEpLa4-00514 |,they think that's ok because if it is is,| they think that's ok because if it is is
SOaQqYEpLa4-00515 |,evanka in the audience is a wrong thing,| evanka in the audience is a wrong thing
SOaQqYEpLa4-00516 |,or my kids could make a fortune i they,| or my kids could make a fortune i they
SOaQqYEpLa4-00517 |,could make a fortune,| could make a fortune
TYY29yO8HIc-00001 |,"the president:
hello, everybody.","| the president:
hello, everybody."
